LakeID,Lake Name,Proj. Code,Sample Name,Sample Date,Data Provider,Info Type,LocationID,Latitude,Longitude,Sample Depth (m),Secchi Depth (m),DO (mg/L),Bottom DO (mg/L),pH,TP (mg/L),TDP (mg/L),Conductance (umho/cm),"Temperature, air (deg C)","Temperature, water (deg C)",TN (mg/L),TDN (mg/L),Ammonia (mg/L),NOx (mg/L),Nitrate (mg/L),Nitrite (mg/L),True Color (ptu),Chloride (mg/L),Calcium (mg/L),Chl.a (probe) (ug/L),Extracted Chl.a (ug/L),UFI/SBK FP Chl.a (ug/L),UFI/SBK FP BGA (ug/L),(UFI/SBK Microcystin (ug/L)),ESF FP Chl.a (ug/L),ESF FP BGA (ug/L),ESF Microcystin (ug/L),HAB Status,Alkalinity as CaCO3 (mg/L),DOC (mg/L),UV 254 (1/cm),Iron (ug/L),Manganese (ug/L),Arsenic (ug/L),QA,QB,QC
0602CRO0073,Crooked Lake,17,12-17-06,09/09/2012,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,2.35,,,7.93,0.0186,,137.2,22,24,0.414,,0.041663,0.005,,,8,,,,7.1,,,,8.73,5.89,ND,,,,,,,,3,4,4
0602CRO0073,Crooked Lake,17,12-17-07,09/23/2012,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,2.65,,,7.83,0.0169,,120.2,16,19,0.758,,0.02,0.024947,,,15,,,,11.8,,,,6.02,5.04,ND,,,,,,,,,,
0602CRO0073,Crooked Lake,17,12-17-08,10/07/2012,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,2.05,,,7,0.019,,130.7,13,17,0.457,,0.012229,0.005,,,8,,,,15,,,,12.11,10.56,ND,,,,,,,,3,4,3
0602CRO0073,Crooked Lake,17,13-17-11,06/02/2013,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,20.12,,,,,0.0713,,,,8,,,0.252,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,13-17-01,06/02/2013,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,2.5,,,7.49,0.0214,,137.5,30,23,0.533,,0.015,0.023,,,15,,18.5,,9.6,,,,2.2,0,ND,,,,,,,,4,3,3
0602CRO0073,Crooked Lake,17,13-17-02,06/16/2013,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,3.05,,,7.75,0.014,,147.7,23,22,0.417,,0,,,,,,,,7.6,,,,,,ND,,,,,,,,3,3,3
0602CRO0073,Crooked Lake,17,13-17-03,07/13/2013,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,2.6,,,7.42,0.0164,,134.9,27,27.5,,,0.026,0.013534,,,15,,,,4.9,,,,1.9,0.8,ND,,,,,,,,3,3,3
0602CRO0073,Crooked Lake,17,13-17-13,07/13/2013,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.2467,,,,8,,,0.478,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,13-17-04,07/29/2013,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,3,,,7.82,0.0185,,145.1,24,26,0.474764,,0,,,,13,,,,,,,,4.3,2.3,ND,,,,,,,,3,3,4
0602CRO0073,Crooked Lake,17,13-17-05,08/12/2013,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,3.4,,,7.66,0.0215,,148.8,28,25,0.509086,,0.029,0.025446,,,12,,,,4.3,,,,3.2,1.4,ND,,,,,,,,3,4,4
0602CRO0073,Crooked Lake,17,13-17-06,08/25/2013,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,4.25,,,7.6,0.0132,,87.6,28,25,0.479667,,0,,,,9,,,,3.2,,,,1.3,0.2,ND,,,,,,,,3,3,3
0602CRO0073,Crooked Lake,17,13-17-07,09/08/2013,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,3.05,,,7.78,0.0155,,145.4,22,23,0.467164,,0.0055,0.006,,,12,,,,7.2,,,,6,2.8,ND,,,,,,,,3,3,3
0602CRO0073,Crooked Lake,17,13-17-08,10/06/2013,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,3.3,,,7.23,0.0179,,98.4,25,,0.481152,,0,,,,15,,,,6.1,,,,1.4,0,ND,,,,,,,,3,3,3
0602CRO0073,Crooked Lake,17,14-17-02,08/24/2014,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.0153,,,,,,,,,,,,,,,,,,,0.3,0,ND,,,,,,,,,,
0602CRO0073,Crooked Lake,17,14-17-04,09/14/2014,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.0141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,15-17-11,07/05/2015,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,,,,,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,15-17-12,07/20/2015,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.1963,,,,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,15-17-13,08/01/2015,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.211,,,,10,,,0.733,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,15-17-15,08/30/2015,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.1767,,,,10,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,15-17-16,09/13/2015,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.2586,,,,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,15-17-17,09/27/2015,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.2086,,,,12,,,0.874,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,12-17-11,06/17/2012,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,21.1,,,,,0.2604,,,,,,,0.662,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,12-17-13,07/14/2012,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.2931,,,,,,,0.716,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,12-17-15,08/26/2012,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.3433,,,,,,,1.113007,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,12-17-17,09/23/2012,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.2999,,,,,,,0.912,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,13-17-15,08/12/2013,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.2725,,,,,,,0.928,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,13-17-17,09/08/2013,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.2411,,,,,,,0.880101,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,14-17-06,07/27/2014,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,13-17-B1,07/29/2013,CSL,SB,0602CRO0073_C,42.7859001,-76.1493988,,,,,,,,,,,,,,,,,,,,,,,,,17.5,2.1,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,14-17-05,08/07/2014,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,,4.05,,,,,,,,,,,,,,,,,,,,,,,0.29,0,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,15-17-B1,06/15/2015,CSL,SB,0602CRO0073_NNE,42.79193,-76.147951,,,,,,,,,,,,,,,,,,,,,,,,,20.6,9.52,ND,,,,,,,,,,
0602CRO0073,Crooked Lake,17,16-17-11,06/19/2016,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,19.2,,,,,0.0874,,,,11,,,0.619,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,16-17-12,07/03/2016,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,20,,,,,0.1897,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,16-17-13,07/18/2016,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.0734,,,,13,,,0.617,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,16-17-14,07/31/2016,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,20,,,,,0.2213,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,16-17-15,08/17/2016,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,18.3,,,,,0.2171,,,,12,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,16-17-16,08/28/2016,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.1283,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,16-17-17,09/17/2016,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,18.3,,,,,0.1422,,,,12,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,16-17-18,10/02/2016,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,18,,,,,0.2613,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,17-17-08,09/24/2017,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,4.45,,,7.74,0.0117,,146.6,30,27,0.388,,0.024,0.007,,,10,,,,2.9,,,,1.67,0.22,ND,,,,,,,,2,2,2
0602CRO0073,Crooked Lake,17,17-17-02,07/23/2017,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,2.75,,,7.96,0.0129,,142.1,,28,0.442,,0.026,0.007,,,10,,,,6.9,,,,4,1.2,ND,,,,,,,,3,3,2
0602CRO0073,Crooked Lake,17,17-17-03,08/06/2017,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,3.1,,,7.28,0.0146,,138.3,28,27,0.373,,0.078,0.007,,,9,17.1,,,5.7,,,,4.6,2.3,ND,,,,,,,,2,3,2
0602CRO0073,Crooked Lake,17,17-17-01,07/09/2017,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,2.75,,,8.49,0.015,,112.1,29,27,0.419,,0.039,0.007,,,11,,12.7,,8.2,,,,5,1.6,ND,,,,,,,,3,2,2
0602CRO0073,Crooked Lake,17,17-17-05,09/04/2017,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,2.3,,,7.15,0.017,,130.3,26,24,0.437,,0.021,0.007,,,10,,18.1,,14.6,,,,11.4,7.5,ND,,,,,,,,3,2,2
0602CRO0073,Crooked Lake,17,17-17-07,09/10/2017,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,2.2,,,8.23,0.017,,151.9,23,22,0.365,,0.015,0.007,,,12,14.9,,,12.2,,,,8.8,3.8,ND,,,,,,,,3,2,2
0602CRO0073,Crooked Lake,17,17-17-04,08/20/2017,CSL,OW,0602CRO0073_C,42.7859001,-76.1493988,1.5,3.3,,,6.81,0.0179,,147.7,26,28,0.358,,0.016,0.007,,,13,,,,4.5,,,,3.6,2.1,ND,,,,,,,,3,3,2
0602CRO0073,Crooked Lake,17,17-17-11,07/09/2017,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,20.100000000000001,,,,,0.132,,,,10,,,0.626,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,17-17-12,07/23/2017,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,20.100000000000001,,,,,0.1479,,,,12,,,0.627,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,17-17-15,09/04/2017,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,20,,,,,0.162,,,,10,,,0.797,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,17-17-13,08/06/2017,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,,,,,,0.2195,,,,11,,,0.766,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,17-17-18,09/24/2017,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,18,,,,,0.2645,,,,10,,,1.142,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,17-17-14,08/20/2017,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,18.3,,,,,0.2679,,,,10,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,
0602CRO0073,Crooked Lake,17,17-17-17,09/10/2017,CSL,BS,0602CRO0073_C,42.7859001,-76.1493988,20.100000000000001,,,,,0.3,,,,10,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,16-20-B1,06/04/2016,CSL,SB,0602PET0078_C,42.3316994,-75.7985001,,,,,,,,,,,,,,,,,,,,,,,,,8512.5,8512.5,ND,No Bloom,,,,,,,,,
0602PET0078,Lake Petonia,20,16-20-03,07/01/2016,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,7.65,,,7.3,0.0042,,86.8,26,24,0.204,,0.175,0.013,,,19,19.6,,,0.2,,,,,0,ND,,,,,,,,,,
0602PET0078,Lake Petonia,20,16-20-04,07/14/2016,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,,,,,7.75,0.0072,,83.8,,,0.22,,,,,,18,,,,0.8,,,,,0,ND,,,,,,,,,,
0602PET0078,Lake Petonia,20,16-20-05,07/29/2016,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,,,,,7.74,0.0056,,127.2,,,0.28,,0.048,0.011,,,14,,,,0.9,,,,,0,ND,No Bloom,,,,,,,,,
0602PET0078,Lake Petonia,20,16-20-06,08/12/2016,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.2,,,7.64,0.0057,,86.1,28,27,0.251,,,,,,14,,,,1.3,,,,,0.61,ND,,,,,,,,2,3,2
0602PET0078,Lake Petonia,20,16-20-01,06/06/2016,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,3.75,,,7.49,0.0097,,59.2,22,23,0.166,,0.037,0.019,,,13,,,,1.2,,,,,0,ND,,,,,,,,,,
0602PET0078,Lake Petonia,20,16-20-02,06/20/2016,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.75,,,7.51,0.0093,,70.9,28,23,0.306,,,,,,21,,,,1.1,,,,,0,ND,,,,,,,,2,2,2
0602PET0078,Lake Petonia,20,16-20-07,09/02/2016,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6.6,,,7.43,0.0082,,77.4,26,26,0.279,,0.123,0.0035,,,13,20.6,,,1.1,,,,,0,ND,,,,,,,,,,
0602PET0078,Lake Petonia,20,16-20-08,09/23/2016,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,,,,,7.8,0.0092,,51.8,,,0.25,,,,,,13,,,,1.9,,,,,0.07,ND,,,,,,,,,,
0602PET0078,Lake Petonia,20,15-20-01,05/24/2015,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6.4,,,7.95,0.0117,,81.6,25,19,0.231,,0.018,0.021,,,4,,5.51,,1,,,,0.23,0,ND,,,,,,,,1,2,1
0602PET0078,Lake Petonia,20,15-20-02,06/16/2015,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6.9,,,7.32,0.0071,,87.3,21,22,0.282,,0,,,,2,,,,1,,,,0.15,0,ND,,,,,,,,2,2,2
0602PET0078,Lake Petonia,20,15-20-03,07/10/2015,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.7,,,6.81,0.0088,,71,25,25,0.298,,0.032,0.007,,,6,16.1,,,1.8,,,,0.73,0,ND,,,,,,,,2,3,3
0602PET0078,Lake Petonia,20,15-20-04,07/30/2015,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.2,,,8.47,0.0061,,80.8,27,25,0.26,,0,,,,6,,,,1.3,,,,0.45,0,ND,,,,,,,,2,3,2
0602PET0078,Lake Petonia,20,15-20-05,08/16/2015,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.5,,,7.67,0.0069,,79.3,26,22,0.426,,0.035,0.02,,,2,,5.34,,0.9,,,,0.46,0,ND,,,,,,,,2,3,2
0602PET0078,Lake Petonia,20,15-20-06,08/28/2015,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6,,,7.75,0.0087,,74.4,24,23,0.484,,0,,,,7,,,,1.2,,,,0.51,0,ND,,,,,,,,2,3,2
0602PET0078,Lake Petonia,20,15-20-07,09/17/2015,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.9,,,8.14,0.0097,,95.1,23,23,0.196,,0.02,0.00275,,,2,17,,,1.6,,,,1.05,0,ND,,,,,,,,1,3,2
0602PET0078,Lake Petonia,20,12-20-01,06/05/2012,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,2.4,,,7.81,0.0199,,65,11,18,0.428,,0.017,0.046,,,7,,4.7,,8.4,,,,2.38,1.37,ND,,,,,,,,3,3,4
0602PET0078,Lake Petonia,20,12-20-02,06/21/2012,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,2.15,,,8.08,0.013,,66.2,21,21,0.29,,0.053,0.068084,,,6,,,,5.3,,,,4.44,0.26,ND,,,,,,,,3,3,4
0602PET0078,Lake Petonia,20,12-20-03,07/12/2012,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,2.4,,,7.49,0.0116,,68.1,26,27,0.444,,0.025,0.005,,,6,,,,3.9,,,,3.45,1.54,ND,,,,,,,,3,4,3
0602PET0078,Lake Petonia,20,12-20-04,07/26/2012,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,,4.15,,,7.1,0.0104,,66.6,28,26,0.429,,0.022898,0.005,,,5,,,,1.5,,,,2.04,0.92,ND,,,,,,,,3,3,3
0602PET0078,Lake Petonia,20,12-20-05,08/12/2012,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.3,,,6.84,0.0084,,70.6,28,26,0.271,,0.051,0.02253,,,7,,4.7,,1.4,,,,1.8,0.64,ND,,,,,,,,2,3,2
0602PET0078,Lake Petonia,20,12-20-06,09/01/2012,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6.35,,,7.4,0.0146,,68.4,19,23,0.174,,0.05,0.005,,,6,,,,1.4,,,,1.21,0.91,ND,,,,,,,,2,3,2
0602PET0078,Lake Petonia,20,12-20-07,09/13/2012,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6.35,,,8,0.0106,,64.7,22,21,0.448,,0.046,0.041299,,,5,,,,1.3,,,,0.69,0.53,.42,,,,,,,,2,3,2
0602PET0078,Lake Petonia,20,12-20-08,09/30/2012,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,3.55,,,7.64,0.013,,66.7,12,16,0.224,,0.16,0.005,,,10,,,,2.9,,,,1.78,0,ND,,,,,,,,3,3,3
0602PET0078,Lake Petonia,20,13-20-11,06/08/2013,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.0104,,,,19,,,0.0055,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,13-20-01,06/08/2013,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,4.58,,,7.67,0.0121,,66.6,15,18,0.242,,0.011,0.006,,,6,,,,3.6,,,,2.7,0.5,ND,,,,,,,,2,2,2
0602PET0078,Lake Petonia,20,13-20-02,06/25/2013,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,4.25,,,7.41,0.0104,,68.4,24,24,0.277323,,0,,,,6,,,,3.3,,,,1.9,0,ND,,,,,,,,3,2,2
0602PET0078,Lake Petonia,20,13-20-03,07/08/2013,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,,4.35,,,8.07,0.0149,,81.3,,,0.111,,0.023,0.006,,,7,,,,1.4,,,,0.7,0,ND,,,,,,,,2,2,2
0602PET0078,Lake Petonia,20,13-20-13,07/08/2013,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,,,,,,0.0121,,,,,,,0.027,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,13-20-04,07/26/2013,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.45,,,7.87,0.0067,,66.2,27,26,0.349471,,0,,,,7,,,,,,,,0.3,0.1,ND,,,,,,,,1,3,2
0602PET0078,Lake Petonia,20,13-20-15,08/09/2013,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.0117,,,,22,,,0.027,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,13-20-05,08/09/2013,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6.35,,,7.18,0.0145,,67.1,23,23,0.228,,0.026,0.015213,,,10,,,,1.1,,,,0.8,0,ND,,,,,,,,1,3,2
0602PET0078,Lake Petonia,20,13-20-06,09/02/2013,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6.2,,,7.66,0.0076,,69.6,27,25,0.370822,,0,,,,12,,,,0.6,,,,1,0.1,ND,,,,,,,,1,3,2
0602PET0078,Lake Petonia,20,13-20-07,09/15/2013,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6.3,,,7.33,0.0079,,68.1,15,20,0.300155,,0.0055,0.006,,,10,,,,1.1,,,,0.5,0,ND,,,,,,,,2,3,2
0602PET0078,Lake Petonia,20,13-20-17,09/15/2013,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.0067,,,,13,,,0.0055,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,13-20-08,09/27/2013,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.05,,,7.5,0.0072,,68.7,23,19,0.371,,0,,,,7,,,,2.3,,,,1.7,0,ND,,,,,,,,2,3,2
0602PET0078,Lake Petonia,20,14-20-11,06/20/2014,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.011,,,,16,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,14-20-01,06/20/2014,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.4,,,7.29,0.0084,,73.2,32,21,0.304,,0.037,0.012676,,,2,,,,1.5,,,,,0.3,ND,,,,,,,,2,2,2
0602PET0078,Lake Petonia,20,14-20-02,07/03/2014,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,4.85,,,7.15,0.0077,,77.6,27,27,0.347,,0,,,,4,,,,1.7,,,,,0,ND,,,,,,,,2,2,2
0602PET0078,Lake Petonia,20,14-20-12,07/03/2014,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.0133,,,,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,14-20-13,07/14/2014,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.02,,,,22,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,14-20-03,07/14/2014,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,4.7,,,7.28,0.009,,73.8,24,26,0.331,,0.036,0.005,,,6,,,,1.5,,,,,0,ND,,,,,,,,2,2,2
0602PET0078,Lake Petonia,20,14-20-04,07/24/2014,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,6.1,,,7.83,0.0081,,78.5,22,26,0.298,,0,,,,5,,,,1.3,,,,,0,ND,,,,,,,,1,2,2
0602PET0078,Lake Petonia,20,14-20-14,07/24/2014,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.011,,,,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,14-20-15,08/20/2014,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.0072,,,,20,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,14-20-05,08/20/2014,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,5.75,,,7.33,0.0059,,74.3,22,24,0.396,,0.015,0.014,,,2,,,,1.6,,,,,0.01,ND,,,,,,,,1,3,1
0602PET0078,Lake Petonia,20,14-20-06,08/29/2014,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,4.8,,,7.34,0.0093,,74.3,21,24,0.36,,0,,,,6,,,,2.4,,,,,0,ND,,,,,,,,2,1,2
0602PET0078,Lake Petonia,20,14-20-16,08/29/2014,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.015,,,,21,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,14-20-07,09/09/2014,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,4.1,,,7.36,0.0098,,72.1,23,23,0.311,,0.043,0.027,,,6,,,,2.3,,,,,0,ND,,,,,,,,3,3,3
0602PET0078,Lake Petonia,20,14-20-17,09/09/2014,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.0098,,,,23,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,14-20-08,09/26/2014,CSL,OW,0602PET0078_C,42.3316994,-75.7985001,1.5,3.85,,,8.41,0.01,,83.6,23,20,0.353,,0,,,,5,,,,1.6,,,,,0.1,ND,,,,,,,,3,2,4
0602PET0078,Lake Petonia,20,14-20-18,09/26/2014,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,7,,,,,0.0084,,,,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,15-20-11,05/24/2015,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,,,,,,0.0122,,,,17,,,0.039,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,15-20-12,06/16/2015,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,,,,,,0.0096,,,,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,15-20-13,07/10/2015,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,,,,,,0.0081,,,,17,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,15-20-14,07/30/2015,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,,,,,,0.012,,,,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,15-20-15,08/16/2015,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,,,,,,0.0095,,,,21,,,0.039,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,15-20-16,08/28/2015,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,,,,,,0.0107,,,,22,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0602PET0078,Lake Petonia,20,15-20-17,09/17/2015,CSL,BS,0602PET0078_C,42.3316994,-75.7985001,,,,,,0.0114,,,,23,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,
